,period_begin,zip_code,property_type,property_type_id,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,Year,school_rating,30FixedMortgage_3MoMedian,DGL,QQQ,SPY,Inflation_Rate,median_income,Unemployment,mobility_abroad,mobility_withincounty,mobility_withinstate,mobility_withUS
6725,2016-04-01,78752,Single Family Residential,6,347998.0,375000.0,234.9264706,234.31867340000002,21,29.0,13.0,12.0,1.002484552,0.380952381,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6726,2016-07-01,78752,Single Family Residential,6,340250.0,325000.0,242.41048500000002,272.8119181,26,29.0,12.0,29.0,0.98597187,0.192307692,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6727,2016-10-01,78752,Single Family Residential,6,307750.0,320000.0,253.10115069999998,230.9384164,18,13.0,10.0,42.0,0.959093119,0.0,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6728,2017-01-01,78752,Single Family Residential,6,385000.0,359000.0,264.1491098,238.1807301,14,21.0,10.0,21.5,0.965479938,0.14285714300000002,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6729,2017-04-01,78752,Single Family Residential,6,371900.0,352000.0,235.20249219999997,262.20935249999997,21,36.0,20.0,11.5,0.9915506079999999,0.428571429,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6730,2017-07-01,78752,Single Family Residential,6,313000.0,347300.0,256.6018934,243.97321430000002,21,32.0,24.0,24.0,0.98287974,0.23809523800000001,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6731,2017-10-01,78752,Single Family Residential,6,330000.0,309000.0,237.85425099999998,296.56992080000003,19,17.0,10.0,20.0,0.973924054,0.052631579000000005,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6732,2018-01-01,78752,Single Family Residential,6,323000.0,357500.0,256.8981922,275.7289204,23,31.0,12.0,25.0,0.9654878290000001,0.043478261,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6733,2018-04-01,78752,Single Family Residential,6,350150.0,354000.0,287.6960193,282.4565011,37,46.0,20.0,8.0,0.9784574690000001,0.324324324,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6734,2018-07-01,78752,Single Family Residential,6,382000.0,350000.0,296.33389730000005,259.4339623,26,27.0,17.0,19.0,0.987914692,0.076923077,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6735,2018-10-01,78752,Single Family Residential,6,349500.0,347500.0,263.36477990000003,245.13730330000004,21,20.0,13.0,27.0,0.989202459,0.23809523800000001,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6736,2019-01-01,78752,Single Family Residential,6,332000.0,370000.0,250.9142429,274.8851455,20,29.0,19.0,26.0,0.957070172,0.1,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6737,2019-04-01,78752,Single Family Residential,6,355000.0,345000.0,280.3129074,304.759723,37,40.0,13.0,16.0,1.001098717,0.405405405,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6738,2019-07-01,78752,Single Family Residential,6,368500.0,395200.0,298.6111111,299.4843143,33,38.0,21.0,7.0,0.9876237840000001,0.24242424199999998,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6739,2019-10-01,78752,Single Family Residential,6,373000.0,417500.0,288.8223594,262.9950495,32,29.0,13.0,19.5,0.9775866040000001,0.3125,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6740,2020-01-01,78752,Single Family Residential,6,396000.0,415000.0,314.1527827,327.8142077,26,31.0,14.0,27.0,0.98721116,0.346153846,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6741,2020-04-01,78752,Single Family Residential,6,458500.0,465000.0,323.21443450000004,327.55359389999995,22,35.0,17.0,9.0,1.003338208,0.5,2020,100.0,3.23,50.98,226.860001,292.5,0.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6742,2020-07-01,78752,Single Family Residential,6,434500.0,435000.0,294.31192660000005,291.21306380000004,29,31.0,26.0,19.0,1.000572091,0.344827586,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6743,2020-10-01,78752,Single Family Residential,6,439900.0,450000.0,313.9612558,336.53846150000004,49,35.0,12.0,34.0,0.9961480770000001,0.244897959,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6744,2021-01-01,78752,Single Family Residential,6,488888.0,499000.0,347.129506,343.125,25,19.0,8.0,38.0,1.031856212,0.48,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
6745,2021-04-01,78752,Single Family Residential,6,529550.0,550000.0,394.13109669999994,401.420047,26,42.0,15.0,32.5,1.063350005,0.7307692309999999,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
6746,2021-07-01,78752,Single Family Residential,6,525000.0,500000.0,442.9824561000001,389.1941392,31,37.0,21.0,35.0,1.032644576,0.548387097,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
6747,2021-10-01,78752,Single Family Residential,6,510000.0,549000.0,410.3967168,453.06458250000003,37,26.0,9.0,43.5,0.9917345009999999,0.243243243,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
6748,2013-10-01,78752,Townhouse,13,150000.0,129950.0,78.94736842,75.949737,1,1.0,1.0,61.0,0.974025974,0.0,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,34716.0,8.5%,1.1%,23.3%,3.6%,2.5%
6749,2014-01-01,78752,Townhouse,13,128500.0,284000.0,75.10227937,210.56715950000003,1,22.0,7.0,68.0,0.988841862,0.0,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,37396.0,7.8%,1.0%,24.4%,3.7%,2.2%
6750,2014-04-01,78752,Townhouse,13,392223.0,411554.0,223.74386769999998,226.7156105,1,2.0,1.0,39.0,0.9473573609999999,0.0,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,37396.0,7.8%,1.0%,24.4%,3.7%,2.2%
6751,2014-10-01,78752,Townhouse,13,395590.0,257499.5,210.0849708,197.3316263,1,24.0,20.0,154.0,0.966999927,0.0,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,37396.0,7.8%,1.0%,24.4%,3.7%,2.2%
6752,2015-01-01,78752,Townhouse,13,326290.0,368373.0,234.0674319,227.01656690000002,1,2.0,11.0,4.0,1.0,0.0,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,38841.0,7.2%,0.5%,18.1%,3.6%,3.2%
6753,2015-04-01,78752,Townhouse,13,401976.0,345954.0,215.4212219,300.4664311,1,7.0,5.0,35.0,0.979340051,0.0,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,38841.0,7.2%,0.5%,18.1%,3.6%,3.2%
6754,2015-10-01,78752,Townhouse,13,346063.0,459900.0,287.2568172,262.3502567,4,1.0,2.0,33.5,0.974969048,0.0,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,38841.0,7.2%,0.5%,18.1%,3.6%,3.2%
6755,2016-01-01,78752,Townhouse,13,362810.0,382500.0,266.7720588,268.9835575,7,5.0,2.0,137.0,0.96366136,0.14285714300000002,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6756,2016-04-01,78752,Townhouse,13,367547.5,374675.0,272.443207,270.7962901,4,2.0,13.0,46.5,1.0033284679999999,0.5,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6757,2016-07-01,78752,Townhouse,13,360000.0,299000.0,255.6818182,212.3579545,1,1.0,1.0,16.0,0.96,0.0,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,38363.0,5.9%,0.9%,18.8%,3.7%,3.2%
6758,2017-01-01,78752,Townhouse,13,316982.0,388814.0,241.4181264,253.50443340000004,1,6.0,3.0,55.0,0.887179114,0.0,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6759,2017-04-01,78752,Townhouse,13,435250.0,447101.5,230.83397259999998,248.01869069999998,6,14.0,6.0,19.0,0.986206182,0.333333333,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6760,2017-07-01,78752,Townhouse,13,414011.0,424570.0,249.48040989999998,255.9192285,9,7.0,5.0,11.0,0.987118464,0.111111111,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6761,2017-10-01,78752,Townhouse,13,373500.0,440257.0,246.15511349999997,240.19946800000002,8,4.0,2.0,17.0,0.972382344,0.0,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,41486.0,4.3%,0.8%,17.0%,2.5%,2.8%
6762,2018-01-01,78752,Townhouse,13,423147.0,390000.0,256.1323446,291.4050822,9,3.0,12.0,37.0,0.967202142,0.0,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6763,2018-04-01,78752,Townhouse,13,388500.0,337500.0,275.9232955,181.91274919999998,3,2.0,20.0,7.0,1.0020795279999999,0.666666667,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6764,2018-07-01,78752,Townhouse,13,465000.0,401000.0,225.2906977,297.4219864,1,2.0,1.0,10.0,0.9789473679999999,0.0,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6765,2018-10-01,78752,Townhouse,13,385500.0,347500.0,300.23364489999994,245.13730330000004,1,20.0,13.0,71.0,0.9834183670000001,0.0,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,45644.0,4.9%,0.8%,17.5%,2.8%,2.8%
6766,2019-04-01,78752,Townhouse,13,393000.0,397000.0,299.08675800000003,291.1931818,5,7.0,1.0,6.0,0.993996685,0.0,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6767,2019-07-01,78752,Townhouse,13,452250.0,434900.0,252.1704304,262.3039807,4,1.0,21.0,18.0,0.98981356,0.25,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6768,2019-10-01,78752,Townhouse,13,315500.0,312652.5,221.09688219999998,198.4783917,2,4.0,1.0,6.5,1.01428571,1.0,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,48454.0,4.5%,2.1%,17.7%,3.6%,3.1%
6769,2020-01-01,78752,Townhouse,13,420000.0,429999.5,298.2954545,305.9692882,5,6.0,1.0,10.0,0.967764964,0.0,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6770,2020-04-01,78752,Townhouse,13,435000.0,429900.0,291.706594,279.7402827,6,7.0,17.0,10.0,0.9976555990000001,0.5,2020,100.0,3.23,50.98,226.860001,292.5,0.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6771,2020-07-01,78752,Townhouse,13,429999.0,464999.5,272.52906980000006,291.9911442,9,6.0,1.0,6.0,0.996916163,0.222222222,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6772,2020-10-01,78752,Townhouse,13,427000.0,344500.0,293.5185185,250.38590219999998,3,2.0,12.0,45.0,0.9801847890000001,0.333333333,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,49214.0,3.4%,1.6%,19.8%,3.8%,2.8%
6773,2021-04-01,78752,Townhouse,13,629295.0,549500.0,345.8487285,357.5790414,6,2.0,15.0,23.5,1.053119666,0.666666667,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
6774,2021-07-01,78752,Townhouse,13,545000.0,479497.5,414.7640791,392.4444518,1,4.0,2.0,5.0,1.070726916,1.0,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
6775,2021-10-01,78752,Townhouse,13,511250.0,549000.0,423.0588763,453.06458250000003,2,26.0,9.0,34.5,1.055388022,1.0,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
6776,2012-01-01,78753,All Residential,-1,120700.0,139900.0,78.35618002,84.35858965,38,75.0,67.0,45.0,0.9839178709999999,0.236842105,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6777,2012-04-01,78753,All Residential,-1,135750.0,139500.0,87.66233766,88.11010676,69,120.0,79.0,42.0,0.981883374,0.202898551,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6778,2012-07-01,78753,All Residential,-1,139000.0,132400.0,86.01807006,88.05454582,88,86.0,63.0,33.0,0.9746704540000001,0.193181818,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6779,2012-10-01,78753,All Residential,-1,136000.0,132500.0,89.90942609999999,90.12016021,62,57.0,37.0,27.5,0.980747382,0.24193548399999998,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6780,2013-01-01,78753,All Residential,-1,130800.0,158950.0,85.23375143,91.13534229999999,61,86.0,31.0,32.5,0.96899152,0.163934426,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6781,2013-04-01,78753,All Residential,-1,154000.0,149900.0,94.72110168,98.00653595,78,122.0,59.0,8.0,0.991521975,0.307692308,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6782,2013-07-01,78753,All Residential,-1,148750.0,149000.0,99.21156373,103.93046109999999,111,103.0,52.0,11.0,0.993020474,0.30630630600000003,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6783,2013-10-01,78753,All Residential,-1,138000.0,149998.5,101.54487809999999,103.6364286,88,70.0,29.0,21.5,0.98312622,0.25,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6784,2014-01-01,78753,All Residential,-1,164000.0,168000.0,103.31256490000001,107.42671010000001,68,81.0,27.0,18.0,0.994337053,0.294117647,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6785,2014-04-01,78753,All Residential,-1,175000.0,179925.0,106.8979252,108.1420463,86,125.0,46.0,7.5,1.002980475,0.441860465,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6786,2014-07-01,78753,All Residential,-1,166000.0,176950.0,110.83743840000001,115.50641740000002,121,118.0,47.0,10.0,0.99001788,0.338842975,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6787,2014-10-01,78753,All Residential,-1,173000.0,167750.0,111.6999657,113.0235205,74,72.0,40.0,18.5,0.967478174,0.175675676,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6788,2015-01-01,78753,All Residential,-1,180000.0,189950.0,113.73873870000001,124.6060858,69,74.0,31.0,16.0,0.987221527,0.304347826,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
6789,2015-04-01,78753,All Residential,-1,191000.0,195000.0,126.7592872,122.646891,84,121.0,40.0,13.5,1.005406405,0.404761905,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
6790,2015-07-01,78753,All Residential,-1,192500.0,199500.0,125.17385259999999,128.05296859999999,105,91.0,35.0,6.0,1.004937647,0.438095238,2015,100.0,3.91,36.875,107.67499950000001,206.754997,0.2,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
6791,2015-10-01,78753,All Residential,-1,190800.0,209900.0,125.24719840000002,138.2512012,71,68.0,28.0,20.0,0.9892773440000001,0.29577464800000003,2015,100.0,3.94,35.4750005,112.695,205.774994,0.5,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
6792,2016-01-01,78753,All Residential,-1,193750.0,219900.0,137.3510396,141.86455039999998,74,96.0,38.0,10.5,1.00277294,0.37837837799999996,2016,100.0,3.69,39.799999,104.07,193.660004,1.0,41489.0,5.4%,1.2%,14.1%,3.4%,1.4%
6793,2016-04-01,78753,All Residential,-1,229000.0,235000.0,144.2542787,139.6070321,89,97.0,37.0,9.0,0.9927628479999999,0.37078651700000004,2016,100.0,3.6,41.075001,108.24499899999999,207.86000049999998,1.0,41489.0,5.4%,1.2%,14.1%,3.4%,1.4%
6794,2016-07-01,78753,All Residential,-1,235000.0,226750.0,141.723356,149.0804872,85,120.0,48.0,14.0,0.994534109,0.305882353,2016,100.0,3.44,43.360001,116.63500249999998,216.6449965,1.1,41489.0,5.4%,1.2%,14.1%,3.4%,1.4%
6795,2016-10-01,78753,All Residential,-1,239950.0,234500.0,146.78381299999998,144.7776629,90,75.0,30.0,17.0,0.9766271809999999,0.18888888899999998,2016,100.0,3.77,39.439999,118.360001,217.869995,1.7,41489.0,5.4%,1.2%,14.1%,3.4%,1.4%
6796,2017-01-01,78753,All Residential,-1,232245.0,238995.0,149.4122987,151.3718811,64,106.0,43.0,13.0,0.995674528,0.34375,2017,100.0,4.17,39.3299995,129.26999650000002,233.71499649999998,2.5,45983.0,5.1%,1.6%,12.3%,3.7%,2.0%
6797,2017-04-01,78753,All Residential,-1,230000.0,236990.0,150.15877949999998,152.37668159999998,114,127.0,39.0,9.0,0.998797942,0.342105263,2017,100.0,4.01,40.240002,138.149994,239.699997,1.9,45983.0,5.1%,1.6%,12.3%,3.7%,2.0%
6798,2017-07-01,78753,All Residential,-1,239000.0,229900.0,162.7906977,168.9733476,85,94.0,58.0,14.5,0.9931981409999999,0.294117647,2017,100.0,3.88,40.869999,143.96000700000005,246.899994,1.9,45983.0,5.1%,1.6%,12.3%,3.7%,2.0%
6799,2017-10-01,78753,All Residential,-1,230000.0,228995.0,157.81876069999998,169.9000588,74,73.0,42.0,16.0,0.980317221,0.18918918899999998,2017,100.0,3.92,40.650002,153.690002,258.450012,2.1,45983.0,5.1%,1.6%,12.3%,3.7%,2.0%
6800,2018-01-01,78753,All Residential,-1,250000.0,259900.0,156.3411897,157.4737533,85,99.0,43.0,22.0,0.9956293709999999,0.317647059,2018,100.0,4.33,42.009998,165.699997,273.109985,2.2,49065.0,4.9%,1.6%,12.7%,4.1%,2.2%
6801,2018-04-01,78753,All Residential,-1,259500.0,265000.0,168.5813612,166.5966312,122,140.0,49.0,11.0,0.9983533290000001,0.37704918,2018,100.0,4.57,41.164999,168.36499799999999,270.97000099999997,2.8,49065.0,4.9%,1.6%,12.7%,4.1%,2.2%
6802,2018-07-01,78753,All Residential,-1,261000.0,243000.0,169.0986821,169.2326381,102,96.0,51.0,13.0,0.984530817,0.294117647,2018,100.0,4.55,37.950001,181.059998,285.070007,2.7,49065.0,4.9%,1.6%,12.7%,4.1%,2.2%
6803,2018-10-01,78753,All Residential,-1,237500.0,255000.0,160.3826674,164.7710725,81,76.0,41.0,18.0,0.9900633659999999,0.283950617,2018,100.0,4.83,38.490002,167.5,271.890015,2.2,49065.0,4.9%,1.6%,12.7%,4.1%,2.2%
6804,2019-01-01,78753,All Residential,-1,245000.0,269900.0,164.7727273,177.84629980000003,83,95.0,33.0,38.0,0.975213562,0.19277108399999998,2019,100.0,4.37,40.130001,171.169998,274.459991,1.6,51053.0,4.7%,1.8%,12.3%,3.9%,2.6%
6805,2019-04-01,78753,All Residential,-1,254075.0,269900.0,178.1700585,176.6909091,118,121.0,34.0,7.0,0.993796603,0.38983050799999996,2019,100.0,4.07,39.580002,184.929993,288.570007,1.8,51053.0,4.7%,1.8%,12.3%,3.9%,2.6%
6806,2019-07-01,78753,All Residential,-1,270000.0,292500.0,180.7821699,179.1203466,71,88.0,35.0,10.0,1.000477062,0.352112676,2019,100.0,3.62,45.674999,190.324997,297.18000750000004,1.7,51053.0,4.7%,1.8%,12.3%,3.9%,2.6%
6807,2019-10-01,78753,All Residential,-1,286750.0,299900.0,179.28339119999998,184.2715507,90,80.0,22.0,17.5,0.9884698559999999,0.27777777800000003,2019,100.0,3.7,44.9700015,201.484993,309.324997,2.1,51053.0,4.7%,1.8%,12.3%,3.9%,2.6%
6808,2020-01-01,78753,All Residential,-1,307000.0,299500.0,182.8925155,198.2810018,65,76.0,29.0,17.0,0.9930927140000001,0.323076923,2020,100.0,3.47,46.754999,218.16000350000002,323.57000750000003,2.3,53797.0,4.7%,1.8%,14.1%,3.7%,2.1%
6809,2020-04-01,78753,All Residential,-1,295000.0,299997.0,194.6886131,185.9836901,64,73.0,17.0,10.0,0.9988896559999999,0.34375,2020,100.0,3.23,50.98,226.860001,292.5,0.3,53797.0,4.7%,1.8%,14.1%,3.7%,2.1%
6810,2020-07-01,78753,All Residential,-1,305000.0,322498.5,194.35068930000003,196.89810409999998,86,88.0,40.0,6.0,0.9964412990000001,0.37209302299999997,2020,100.0,2.94,56.8149985,270.4150085,332.5849915,1.3,53797.0,4.7%,1.8%,14.1%,3.7%,2.1%
6811,2020-10-01,78753,All Residential,-1,337500.0,325000.0,207.706044,210.55586749999998,90,77.0,22.0,35.5,1.00261347,0.46666666700000003,2020,100.0,2.77,54.8950005,292.324997,356.475006,1.2,53797.0,4.7%,1.8%,14.1%,3.7%,2.1%
6812,2021-01-01,78753,All Residential,-1,365000.0,347500.0,221.35416669999998,224.7422952,65,80.0,26.0,34.0,1.073390205,0.676923077,2021,100.0,2.81,52.09,318.609985,387.029999,1.7,,,,,,
6813,2021-04-01,78753,All Residential,-1,416650.0,389000.0,260.2040816,260.4157986,99,127.0,46.0,19.0,1.1310578009999999,0.797979798,2021,100.0,2.98,51.5,336.51001,417.609985,5.0,,,,,,
6814,2021-07-01,78753,All Residential,-1,392500.0,415000.0,272.5601857,263.866878,104,123.0,58.0,36.0,1.043310894,0.673076923,2021,100.0,2.87,51.665001,367.4349975,441.27499400000005,5.4,,,,,,
6815,2021-10-01,78753,All Residential,-1,420000.0,425000.0,267.7942213,261.9685629,105,73.0,27.0,39.0,1.0096543040000001,0.457142857,2021,100.0,3.07,51.2650015,389.71000699999996,463.2099915,6.8,,,,,,
6816,2012-01-01,78753,Condo/Co-op,3,65000.0,113500.0,97.32772778,94.51792302,4,10.0,14.0,46.5,0.959073895,0.0,2012,100.0,3.92,58.67,63.2649995,135.360001,2.9,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6817,2012-04-01,78753,Condo/Co-op,3,89000.0,93900.0,91.63346614,85.70066729999999,11,19.0,19.0,56.0,0.9730596440000001,0.090909091,2012,100.0,3.8,55.970001,64.160004,135.479996,1.7,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6818,2012-07-01,78753,Condo/Co-op,3,109500.0,92500.0,94.94452038,95.65667011,8,13.0,15.0,161.5,0.964101815,0.125,2012,100.0,3.55,55.82,67.220001,140.78999299999995,1.7,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6819,2012-10-01,78753,Condo/Co-op,3,88400.0,83500.0,100.54495909999999,74.32271855,9,8.0,7.0,38.0,0.981697004,0.222222222,2012,100.0,3.35,59.0100005,65.36999850000001,142.1349945,1.8,39593.0,8.8%,0.8%,17.1%,3.1%,1.4%
6820,2013-01-01,78753,Condo/Co-op,3,89500.0,149900.0,89.70597777,90.56244042,8,7.0,6.0,101.0,0.9638881029999999,0.0,2013,100.0,3.53,56.030001,67.34,151.4749985,1.6,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6821,2013-04-01,78753,Condo/Co-op,3,107950.0,120000.0,91.43163262,103.60915490000001,10,19.0,9.0,36.5,0.97272431,0.1,2013,100.0,3.54,47.49,71.9500005,161.31999950000002,1.4,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6822,2013-07-01,78753,Condo/Co-op,3,121250.0,97500.0,103.4376847,91.05400753,12,10.0,6.0,17.0,0.977258077,0.166666667,2013,100.0,4.46,44.77,76.0600015,168.589996,1.5,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6823,2013-10-01,78753,Condo/Co-op,3,129950.0,129950.0,103.18280340000001,109.5328885,12,7.0,5.0,47.5,0.96929689,0.083333333,2013,100.0,4.26,42.8450015,83.0399975,178.120003,1.2,38884.0,8.8%,0.8%,16.6%,2.8%,1.3%
6824,2014-01-01,78753,Condo/Co-op,3,105500.0,119700.0,108.6861625,114.10867490000001,6,9.0,6.0,24.5,0.969124042,0.333333333,2014,100.0,4.34,43.330002,88.510002,184.179993,1.5,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6825,2014-04-01,78753,Condo/Co-op,3,125000.0,119900.0,110.92691629999999,108.1982841,10,15.0,2.0,39.0,0.992812886,0.3,2014,100.0,4.19,43.299999,88.32,188.880005,2.1,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6826,2014-07-01,78753,Condo/Co-op,3,119899.5,109900.0,106.53002859999998,109.5328885,18,9.0,4.0,15.5,0.988985593,0.222222222,2014,100.0,4.13,43.08,97.3150025,197.8499985,1.7,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6827,2014-10-01,78753,Condo/Co-op,3,108500.0,139500.0,112.2334456,114.4344205,5,13.0,8.0,13.0,0.9760364690000001,0.2,2014,100.0,4.0,39.7000005,102.11999899999999,203.25,1.3,39228.0,7.4%,0.9%,16.5%,3.6%,1.5%
6828,2015-01-01,78753,Condo/Co-op,3,141500.0,125000.0,112.71433290000002,134.3373494,10,9.0,5.0,28.0,0.97590912,0.2,2015,100.0,3.71,39.939999,105.339996,206.100006,-0.1,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
6829,2015-04-01,78753,Condo/Co-op,3,175450.0,149900.0,122.88387979999999,124.9132547,8,19.0,9.0,19.0,1.007827691,0.375,2015,100.0,3.84,39.279999,109.059998,210.5,0.0,40376.0,5.7%,1.1%,15.5%,3.3%,1.7%
