,median_income,SPY,Unemployment,mobility_withUS,property_type,mobility_withincounty,mobility_abroad,mobility_withinstate,median_sale_price
3925,89099.0,258.450012,0.033,0.034,Multi-Family (2-4 Unit),0.092,0.025,0.04,425000.0
3926,94048.0,273.109985,0.027999999999999997,0.019,Multi-Family (2-4 Unit),0.09300000000000001,0.019,0.043,811000.0
3927,94048.0,270.970001,0.027999999999999997,0.019,Multi-Family (2-4 Unit),0.09300000000000001,0.019,0.043,518500.0
3928,94048.0,285.070007,0.027999999999999997,0.019,Multi-Family (2-4 Unit),0.09300000000000001,0.019,0.043,460000.0
3929,94048.0,271.890015,0.027999999999999997,0.019,Multi-Family (2-4 Unit),0.09300000000000001,0.019,0.043,434500.0
3930,94851.0,274.459991,0.022000000000000002,0.016,Multi-Family (2-4 Unit),0.1,0.022000000000000002,0.038,541000.0
3931,94851.0,288.570007,0.022000000000000002,0.016,Multi-Family (2-4 Unit),0.1,0.022000000000000002,0.038,510625.0
3932,94851.0,309.324997,0.022000000000000002,0.016,Multi-Family (2-4 Unit),0.1,0.022000000000000002,0.038,523500.0
3933,85586.0,323.57000750000003,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,505000.0
3934,85586.0,292.5,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,570500.0
3935,85586.0,332.5849915,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,675000.0
3936,85586.0,356.475006,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,617500.0
3937,85586.0,387.029999,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,730000.0
3938,85586.0,417.609985,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,760000.0
3939,85586.0,441.2749940000001,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,820000.0
3940,85586.0,463.2099915,0.040999999999999995,0.021,Multi-Family (2-4 Unit),0.094,0.024,0.034,972500.0
3941,78265.0,135.360001,0.038,0.046,Single Family Residential,0.106,0.025,0.033,425000.0
3942,78265.0,135.479996,0.038,0.046,Single Family Residential,0.106,0.025,0.033,511000.0
3943,78265.0,140.78999299999995,0.038,0.046,Single Family Residential,0.106,0.025,0.033,525000.0
3944,78265.0,142.1349945,0.038,0.046,Single Family Residential,0.106,0.025,0.033,530000.0
3945,75269.0,151.4749985,0.042,0.054000000000000006,Single Family Residential,0.11,0.027999999999999997,0.035,555000.0
3946,75269.0,161.31999950000002,0.042,0.054000000000000006,Single Family Residential,0.11,0.027999999999999997,0.035,569500.0
3947,75269.0,168.589996,0.042,0.054000000000000006,Single Family Residential,0.11,0.027999999999999997,0.035,542500.0
3948,75269.0,178.120003,0.042,0.054000000000000006,Single Family Residential,0.11,0.027999999999999997,0.035,540000.0
3949,79315.0,184.179993,0.045,0.054000000000000006,Single Family Residential,0.11,0.025,0.03,557675.0
3950,79315.0,188.880005,0.045,0.054000000000000006,Single Family Residential,0.11,0.025,0.03,609875.0
3951,79315.0,197.8499985,0.045,0.054000000000000006,Single Family Residential,0.11,0.025,0.03,603100.0
3952,79315.0,203.25,0.045,0.054000000000000006,Single Family Residential,0.11,0.025,0.03,577000.0
3953,82892.0,206.100006,0.038,0.043,Single Family Residential,0.11599999999999999,0.021,0.035,609000.0
3954,82892.0,210.5,0.038,0.043,Single Family Residential,0.11599999999999999,0.021,0.035,641000.0
3955,82892.0,206.754997,0.038,0.043,Single Family Residential,0.11599999999999999,0.021,0.035,642000.0
3956,82892.0,205.774994,0.038,0.043,Single Family Residential,0.11599999999999999,0.021,0.035,715000.0
3957,83438.0,193.660004,0.038,0.036000000000000004,Single Family Residential,0.09699999999999999,0.026000000000000002,0.042,665000.0
3958,83438.0,207.8600005,0.038,0.036000000000000004,Single Family Residential,0.09699999999999999,0.026000000000000002,0.042,659000.0
3959,83438.0,216.6449965,0.038,0.036000000000000004,Single Family Residential,0.09699999999999999,0.026000000000000002,0.042,702500.0
3960,83438.0,217.869995,0.038,0.036000000000000004,Single Family Residential,0.09699999999999999,0.026000000000000002,0.042,644500.0
3961,89099.0,233.7149965,0.033,0.034,Single Family Residential,0.092,0.025,0.04,685000.0
3962,89099.0,239.699997,0.033,0.034,Single Family Residential,0.092,0.025,0.04,742500.0
3963,89099.0,246.899994,0.033,0.034,Single Family Residential,0.092,0.025,0.04,722000.0
3964,89099.0,258.450012,0.033,0.034,Single Family Residential,0.092,0.025,0.04,655000.0
3965,94048.0,273.109985,0.027999999999999997,0.019,Single Family Residential,0.09300000000000001,0.019,0.043,705000.0
3966,94048.0,270.970001,0.027999999999999997,0.019,Single Family Residential,0.09300000000000001,0.019,0.043,750000.0
3967,94048.0,285.070007,0.027999999999999997,0.019,Single Family Residential,0.09300000000000001,0.019,0.043,790012.5
3968,94048.0,271.890015,0.027999999999999997,0.019,Single Family Residential,0.09300000000000001,0.019,0.043,750000.0
3969,94851.0,274.459991,0.022000000000000002,0.016,Single Family Residential,0.1,0.022000000000000002,0.038,771000.0
3970,94851.0,288.570007,0.022000000000000002,0.016,Single Family Residential,0.1,0.022000000000000002,0.038,795000.0
3971,94851.0,297.18000750000004,0.022000000000000002,0.016,Single Family Residential,0.1,0.022000000000000002,0.038,775000.0
3972,94851.0,309.324997,0.022000000000000002,0.016,Single Family Residential,0.1,0.022000000000000002,0.038,785000.0
3973,85586.0,323.57000750000003,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,821000.0
3974,85586.0,292.5,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,850000.0
3975,85586.0,332.5849915,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,927500.0
3976,85586.0,356.475006,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,901000.0
3977,85586.0,387.029999,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,1079000.0
3978,85586.0,417.609985,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,1203786.5
3979,85586.0,441.2749940000001,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,1093000.0
3980,85586.0,463.2099915,0.040999999999999995,0.021,Single Family Residential,0.094,0.024,0.034,1415000.0
3981,78265.0,135.360001,0.038,0.046,Townhouse,0.106,0.025,0.033,236250.0
3982,78265.0,135.479996,0.038,0.046,Townhouse,0.106,0.025,0.033,275000.0
3983,78265.0,140.78999299999995,0.038,0.046,Townhouse,0.106,0.025,0.033,276000.0
3984,78265.0,142.1349945,0.038,0.046,Townhouse,0.106,0.025,0.033,247000.0
3985,75269.0,151.4749985,0.042,0.054000000000000006,Townhouse,0.11,0.027999999999999997,0.035,250000.0
3986,75269.0,161.31999950000002,0.042,0.054000000000000006,Townhouse,0.11,0.027999999999999997,0.035,171000.0
3987,75269.0,168.589996,0.042,0.054000000000000006,Townhouse,0.11,0.027999999999999997,0.035,272500.0
3988,75269.0,178.120003,0.042,0.054000000000000006,Townhouse,0.11,0.027999999999999997,0.035,261000.0
3989,79315.0,184.179993,0.045,0.054000000000000006,Townhouse,0.11,0.025,0.03,267000.0
3990,79315.0,188.880005,0.045,0.054000000000000006,Townhouse,0.11,0.025,0.03,357000.0
3991,79315.0,197.8499985,0.045,0.054000000000000006,Townhouse,0.11,0.025,0.03,260000.0
3992,79315.0,203.25,0.045,0.054000000000000006,Townhouse,0.11,0.025,0.03,299500.0
3993,82892.0,206.100006,0.038,0.043,Townhouse,0.11599999999999999,0.021,0.035,425000.0
3994,82892.0,210.5,0.038,0.043,Townhouse,0.11599999999999999,0.021,0.035,370500.0
3995,82892.0,206.754997,0.038,0.043,Townhouse,0.11599999999999999,0.021,0.035,277000.0
3996,82892.0,205.774994,0.038,0.043,Townhouse,0.11599999999999999,0.021,0.035,272950.0
3997,83438.0,193.660004,0.038,0.036000000000000004,Townhouse,0.09699999999999999,0.026000000000000002,0.042,342500.0
3998,83438.0,207.8600005,0.038,0.036000000000000004,Townhouse,0.09699999999999999,0.026000000000000002,0.042,338000.0
3999,83438.0,216.6449965,0.038,0.036000000000000004,Townhouse,0.09699999999999999,0.026000000000000002,0.042,450000.0
4000,83438.0,217.869995,0.038,0.036000000000000004,Townhouse,0.09699999999999999,0.026000000000000002,0.042,389000.0
4001,89099.0,233.7149965,0.033,0.034,Townhouse,0.092,0.025,0.04,338000.0
4002,89099.0,239.699997,0.033,0.034,Townhouse,0.092,0.025,0.04,395000.0
4003,89099.0,246.899994,0.033,0.034,Townhouse,0.092,0.025,0.04,320000.0
4004,89099.0,258.450012,0.033,0.034,Townhouse,0.092,0.025,0.04,435000.0
4005,94048.0,273.109985,0.027999999999999997,0.019,Townhouse,0.09300000000000001,0.019,0.043,388250.0
4006,94048.0,270.970001,0.027999999999999997,0.019,Townhouse,0.09300000000000001,0.019,0.043,317500.0
4007,94048.0,285.070007,0.027999999999999997,0.019,Townhouse,0.09300000000000001,0.019,0.043,360000.0
4008,94048.0,271.890015,0.027999999999999997,0.019,Townhouse,0.09300000000000001,0.019,0.043,405750.0
4009,94851.0,274.459991,0.022000000000000002,0.016,Townhouse,0.1,0.022000000000000002,0.038,382000.0
4010,94851.0,288.570007,0.022000000000000002,0.016,Townhouse,0.1,0.022000000000000002,0.038,405500.0
4011,94851.0,297.18000750000004,0.022000000000000002,0.016,Townhouse,0.1,0.022000000000000002,0.038,372750.0
4012,94851.0,309.324997,0.022000000000000002,0.016,Townhouse,0.1,0.022000000000000002,0.038,513721.0
4013,85586.0,323.57000750000003,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,762531.0
4014,85586.0,292.5,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,389750.0
4015,85586.0,332.5849915,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,389800.0
4016,85586.0,356.475006,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,425000.0
4017,85586.0,387.029999,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,500000.0
4018,85586.0,417.609985,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,620000.0
4019,85586.0,441.2749940000001,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,517835.0
4020,85586.0,463.2099915,0.040999999999999995,0.021,Townhouse,0.094,0.024,0.034,525000.0
4021,127726.0,135.360001,0.051,0.062,All Residential,0.124,0.005,0.055,420000.0
4022,127726.0,135.479996,0.051,0.062,All Residential,0.124,0.005,0.055,395000.0
4023,127726.0,140.78999299999995,0.051,0.062,All Residential,0.124,0.005,0.055,400625.0
4024,127726.0,142.1349945,0.051,0.062,All Residential,0.124,0.005,0.055,415500.0
4025,131216.0,151.4749985,0.055999999999999994,0.055999999999999994,All Residential,0.099,0.004,0.048,410000.0
4026,131216.0,161.31999950000002,0.055999999999999994,0.055999999999999994,All Residential,0.099,0.004,0.048,425000.0
4027,131216.0,168.589996,0.055999999999999994,0.055999999999999994,All Residential,0.099,0.004,0.048,430000.0
4028,131216.0,178.120003,0.055999999999999994,0.055999999999999994,All Residential,0.099,0.004,0.048,405000.0
4029,128397.0,184.179993,0.036000000000000004,0.055999999999999994,All Residential,0.102,0.018000000000000002,0.051,465000.0
4030,128397.0,188.880005,0.036000000000000004,0.055999999999999994,All Residential,0.102,0.018000000000000002,0.051,440500.0
4031,128397.0,197.8499985,0.036000000000000004,0.055999999999999994,All Residential,0.102,0.018000000000000002,0.051,430000.0
4032,128397.0,203.25,0.036000000000000004,0.055999999999999994,All Residential,0.102,0.018000000000000002,0.051,390000.0
4033,132980.0,206.100006,0.052000000000000005,0.035,All Residential,0.09,0.015,0.047,425000.0
4034,132980.0,210.5,0.052000000000000005,0.035,All Residential,0.09,0.015,0.047,445500.0
4035,132980.0,206.754997,0.052000000000000005,0.035,All Residential,0.09,0.015,0.047,495000.0
4036,132980.0,205.774994,0.052000000000000005,0.035,All Residential,0.09,0.015,0.047,460000.0
4037,138734.0,193.660004,0.05,0.015,All Residential,0.081,0.011000000000000001,0.040999999999999995,462500.0
4038,138734.0,207.8600005,0.05,0.015,All Residential,0.081,0.011000000000000001,0.040999999999999995,464500.0
4039,138734.0,216.6449965,0.05,0.015,All Residential,0.081,0.011000000000000001,0.040999999999999995,478500.0
4040,138734.0,217.869995,0.05,0.015,All Residential,0.081,0.011000000000000001,0.040999999999999995,485000.0
4041,142612.0,233.7149965,0.039,0.02,All Residential,0.078,0.01,0.018000000000000002,437000.0
4042,142612.0,239.699997,0.039,0.02,All Residential,0.078,0.01,0.018000000000000002,523000.0
4043,142612.0,246.899994,0.039,0.02,All Residential,0.078,0.01,0.018000000000000002,520000.0
4044,142612.0,258.450012,0.039,0.02,All Residential,0.078,0.01,0.018000000000000002,515000.0
4045,156599.0,273.109985,0.022000000000000002,0.033,All Residential,0.065,0.009000000000000001,0.015,498000.0
4046,156599.0,270.970001,0.022000000000000002,0.033,All Residential,0.065,0.009000000000000001,0.015,555000.0
4047,156599.0,285.070007,0.022000000000000002,0.033,All Residential,0.065,0.009000000000000001,0.015,555000.0
4048,156599.0,271.890015,0.022000000000000002,0.033,All Residential,0.065,0.009000000000000001,0.015,440000.0
4049,167604.0,274.459991,0.018000000000000002,0.03,All Residential,0.065,0.002,0.012,445000.0
4050,167604.0,288.570007,0.018000000000000002,0.03,All Residential,0.065,0.002,0.012,548500.0
4051,167604.0,297.18000750000004,0.018000000000000002,0.03,All Residential,0.065,0.002,0.012,477500.0
4052,167604.0,309.324997,0.018000000000000002,0.03,All Residential,0.065,0.002,0.012,471450.0
4053,175118.0,323.57000750000003,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,550000.0
4054,175118.0,292.5,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,577500.0
4055,175118.0,332.5849915,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,615000.0
4056,175118.0,356.475006,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,622500.0
4057,175118.0,387.029999,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,700000.0
4058,175118.0,417.609985,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,871000.0
4059,175118.0,441.2749940000001,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,850000.0
4060,175118.0,463.2099915,0.043,0.051,All Residential,0.059000000000000004,0.002,0.038,796500.0
4061,131216.0,178.120003,0.055999999999999994,0.055999999999999994,Condo/Co-op,0.099,0.004,0.048,318000.0
4062,128397.0,184.179993,0.036000000000000004,0.055999999999999994,Condo/Co-op,0.102,0.018000000000000002,0.051,424583.0
4063,128397.0,188.880005,0.036000000000000004,0.055999999999999994,Condo/Co-op,0.102,0.018000000000000002,0.051,650000.0
4064,128397.0,197.8499985,0.036000000000000004,0.055999999999999994,Condo/Co-op,0.102,0.018000000000000002,0.051,449950.0
4065,132980.0,206.100006,0.052000000000000005,0.035,Condo/Co-op,0.09,0.015,0.047,354500.0
4066,132980.0,210.5,0.052000000000000005,0.035,Condo/Co-op,0.09,0.015,0.047,357500.0
4067,132980.0,206.754997,0.052000000000000005,0.035,Condo/Co-op,0.09,0.015,0.047,361500.0
4068,132980.0,205.774994,0.052000000000000005,0.035,Condo/Co-op,0.09,0.015,0.047,362500.0
4069,138734.0,193.660004,0.05,0.015,Condo/Co-op,0.081,0.011000000000000001,0.040999999999999995,360000.0
4070,138734.0,216.6449965,0.05,0.015,Condo/Co-op,0.081,0.011000000000000001,0.040999999999999995,610000.0
4071,142612.0,258.450012,0.039,0.02,Condo/Co-op,0.078,0.01,0.018000000000000002,619500.0
4072,156599.0,270.970001,0.022000000000000002,0.033,Condo/Co-op,0.065,0.009000000000000001,0.015,457500.0
4073,156599.0,271.890015,0.022000000000000002,0.033,Condo/Co-op,0.065,0.009000000000000001,0.015,487500.0
4074,167604.0,274.459991,0.018000000000000002,0.03,Condo/Co-op,0.065,0.002,0.012,515000.0
4075,167604.0,288.570007,0.018000000000000002,0.03,Condo/Co-op,0.065,0.002,0.012,355000.0
4076,167604.0,297.18000750000004,0.018000000000000002,0.03,Condo/Co-op,0.065,0.002,0.012,609000.0
4077,167604.0,309.324997,0.018000000000000002,0.03,Condo/Co-op,0.065,0.002,0.012,375000.0
4078,175118.0,323.57000750000003,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,550000.0
4079,175118.0,292.5,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,365000.0
4080,175118.0,332.5849915,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,399000.0
4081,175118.0,356.475006,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,494000.0
4082,175118.0,387.029999,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,510000.0
4083,175118.0,417.609985,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,715000.0
4084,175118.0,441.2749940000001,0.043,0.051,Condo/Co-op,0.059000000000000004,0.002,0.038,680000.0
4085,128397.0,203.25,0.036000000000000004,0.055999999999999994,Multi-Family (2-4 Unit),0.102,0.018000000000000002,0.051,269000.0
4086,156599.0,270.970001,0.022000000000000002,0.033,Multi-Family (2-4 Unit),0.065,0.009000000000000001,0.015,325000.0
4087,167604.0,288.570007,0.018000000000000002,0.03,Multi-Family (2-4 Unit),0.065,0.002,0.012,315000.0
4088,167604.0,297.18000750000004,0.018000000000000002,0.03,Multi-Family (2-4 Unit),0.065,0.002,0.012,318000.0
4089,127726.0,135.360001,0.051,0.062,Single Family Residential,0.124,0.005,0.055,420000.0
4090,127726.0,135.479996,0.051,0.062,Single Family Residential,0.124,0.005,0.055,395000.0
4091,127726.0,140.78999299999995,0.051,0.062,Single Family Residential,0.124,0.005,0.055,400625.0
4092,127726.0,142.1349945,0.051,0.062,Single Family Residential,0.124,0.005,0.055,415500.0
4093,131216.0,151.4749985,0.055999999999999994,0.055999999999999994,Single Family Residential,0.099,0.004,0.048,410000.0
4094,131216.0,161.31999950000002,0.055999999999999994,0.055999999999999994,Single Family Residential,0.099,0.004,0.048,425000.0
4095,131216.0,168.589996,0.055999999999999994,0.055999999999999994,Single Family Residential,0.099,0.004,0.048,430000.0
4096,131216.0,178.120003,0.055999999999999994,0.055999999999999994,Single Family Residential,0.099,0.004,0.048,407324.0
4097,128397.0,184.179993,0.036000000000000004,0.055999999999999994,Single Family Residential,0.102,0.018000000000000002,0.051,466250.0
4098,128397.0,188.880005,0.036000000000000004,0.055999999999999994,Single Family Residential,0.102,0.018000000000000002,0.051,440000.0
4099,128397.0,197.8499985,0.036000000000000004,0.055999999999999994,Single Family Residential,0.102,0.018000000000000002,0.051,430000.0
4100,128397.0,203.25,0.036000000000000004,0.055999999999999994,Single Family Residential,0.102,0.018000000000000002,0.051,390000.0
4101,132980.0,206.100006,0.052000000000000005,0.035,Single Family Residential,0.09,0.015,0.047,425000.0
4102,132980.0,210.5,0.052000000000000005,0.035,Single Family Residential,0.09,0.015,0.047,449450.0
4103,132980.0,206.754997,0.052000000000000005,0.035,Single Family Residential,0.09,0.015,0.047,500000.0
4104,132980.0,205.774994,0.052000000000000005,0.035,Single Family Residential,0.09,0.015,0.047,461250.0
4105,138734.0,193.660004,0.05,0.015,Single Family Residential,0.081,0.011000000000000001,0.040999999999999995,465000.0
4106,138734.0,207.8600005,0.05,0.015,Single Family Residential,0.081,0.011000000000000001,0.040999999999999995,464500.0
4107,138734.0,216.6449965,0.05,0.015,Single Family Residential,0.081,0.011000000000000001,0.040999999999999995,475000.0
4108,138734.0,217.869995,0.05,0.015,Single Family Residential,0.081,0.011000000000000001,0.040999999999999995,485000.0
4109,142612.0,233.7149965,0.039,0.02,Single Family Residential,0.078,0.01,0.018000000000000002,437000.0
4110,142612.0,239.699997,0.039,0.02,Single Family Residential,0.078,0.01,0.018000000000000002,523000.0
